evidence_id	candidate_id	source_id	citation	decision	target_recension	review_note
v07-source-5e43378a6884757f	synodal:candidate:fd0d5c369d27aca84685bd41	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-5e5fb957bbe88d9c	synodal:candidate:6a7876602eb56a2be369fe54	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-5e68d18c65d4d98f	synodal:candidate:cf807e935dbee4596db27e62	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-5ebcf034da0cf6f3	synodal:candidate:fe2425e2bf461327c9a7f66c	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-5ec6a76a6741c6cc	synodal:candidate:46b4932fa35e30f266f8f303	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-5f200d7c6b398c56	synodal:candidate:a2145985f740bc5118b00853	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-5f70b9ab47da3af6	synodal:candidate:6e25ae3add99984207aaffc9	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-603c47578dd6fb7a	synodal:candidate:2e51fd21ac9f68994e524eba	english-wiktionary-ocs-kaikki-2026-08-07	царь	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-604e55b13e3ffe32	synodal:candidate:b80df416304fc0b0aa09678f	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-608cbc0b3c952b65	synodal:candidate:63d3fffebc6640af4808ffdb	english-wiktionary-ocs-kaikki-2026-08-07	крило	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-60ca63030f137f3e	synodal:candidate:4fb9887357eeed28cc7321b3	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6114392bc5d74966	synodal:candidate:006e33568cb5e00e36a3ecbf	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-614a7d546716b86a	synodal:candidate:0a095ece0bbd611f24cbab80	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-616e94e6f9f3b368	synodal:candidate:73cacf3509d450390f154277	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-61abb80e1b287ce6	synodal:candidate:307537a580ca4eed678e90db	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-61fc90083673cca8	synodal:candidate:3ddefbfe5239fca7872ee0b7	syntacticus-20230428	luk-koloc.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-62238023dfbdfe65	synodal:candidate:f6048588d01934d045d23695	syntacticus-20230428	nov-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-623a5953c7539c8d	synodal:candidate:5135afb5ae39c8b8e37d730c	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-628273ad0061d132	synodal:candidate:77c2565f5761b2b9b6a995f5	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-62aa1719b7bdefc7	synodal:candidate:32720887945d2130ea6915e4	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-62c2daa5379d49eb	synodal:candidate:08f98d27deaeeb23b50a86a3	english-wiktionary-ocs-kaikki-2026-08-07	она	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-630b052e30ee6277	synodal:candidate:108ca99a5741a82fb7591803	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-635f73e0cb282979	synodal:candidate:22ac62283107775c2fc7fe6a	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-63bedd8f61a4095e	synodal:candidate:b37147b84f693e6a21df4e56	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-63cf8a4f4ea2f2be	synodal:candidate:6abe9ab51c94e634c39ab363	syntacticus-20230428	birchbark.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6461c39d31a8e0a6	synodal:candidate:08f98d27deaeeb23b50a86a3	english-wiktionary-ocs-kaikki-2026-08-07	она	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-65cd3d36414a2555	synodal:candidate:7233bdbd0a44f57a0c64bfac	english-wiktionary-ocs-kaikki-2026-08-07	мѫдрость	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-661c2a5cf93da508	synodal:candidate:c6ffeba629cf15dd321d4754	english-wiktionary-ocs-kaikki-2026-08-07	волꙗ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-668f8afa5af41fe5	synodal:candidate:9d96dd71fa5271d2a1029595	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-67274871a8a14aaf	synodal:candidate:b94058de7e1f94459f866fac	english-wiktionary-ocs-kaikki-2026-08-07	свѧтилище	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-675ff9a9a53eded9	synodal:candidate:16178cb0c2d5390347723836	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-676bd916fabcbe28	synodal:candidate:b85bfb5aa47786599160b83e	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6777c0f48ee29210	synodal:candidate:2cb71b21f06c212b49751d48	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-67804b9e70dfddd6	synodal:candidate:f30e6adaf2310a70cab7c333	syntacticus-20230428	zogr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-678a3100bd6e5593	synodal:candidate:3c664d2b8a3f93be43adbac5	english-wiktionary-ocs-kaikki-2026-08-07	Асіꙗ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-68b57a7d111c03bc	synodal:candidate:2cee7b1596a05c85dcf730eb	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-68fc775b8e5816d3	synodal:candidate:2458276ea50ef9216d8ee813	syntacticus-20230428	usp-sbor.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-69ab10077819d9d9	synodal:candidate:ce4349dc5b636f8dafc229b7	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6a086e8e08257655	synodal:candidate:ddd92966c56ad578d5891d63	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6a6c91013007d816	synodal:candidate:14a635b3efd7f6b541ff20d0	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6ab215e3ba11d05e	synodal:candidate:1c08286eaff46c688dcf5c4a	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6acd060f11daff41	synodal:candidate:d49b358ae9fa489f458c51f3	english-wiktionary-ocs-kaikki-2026-08-07	пещь	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6b871aa6479552aa	synodal:candidate:990db02f382ef0b379e78026	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6bdc6fbfefceb0bd	synodal:candidate:5889f47b19aa64c9727fb86d	english-wiktionary-ocs-kaikki-2026-08-07	хвала	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6c2eed40f247db7c	synodal:candidate:a1a656a49417531a9c4b0fb2	english-wiktionary-ocs-kaikki-2026-08-07	капище	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6c436b12d4469b3b	synodal:candidate:799e1aafefd6c07e5ea4f8a1	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-6c49d4969fa68112	synodal:candidate:46ed63dfdd2fbcb89b7c25b3	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
