review_id	decision	route	family_id	lexeme_id	lemma	part_of_speech	surface	frequency	cell	semantic_evidence_id	morphology_evidence_id	target_evidence_id	evaluation_candidate_id	source_passage	evaluation_passage	predicted_unique_tokens	realized_unique_tokens	blocker	review_note
v06-exact-753d9cddb6b6ed39	admitted	source-typed-exact	v06-family-2ff1ba3f0d67837f	synodal:noun:v06-b23133f0dc954885	лесть	noun	ле́сть	62	noun:accusative:singular:inanimate	review:v06:b23133f0dc954885	v06-ud-61ada0fd265a3c74	v06-target-d66c51f9f3694701	synodal:candidate:cf9ba0cdd8e562a8c1d7c9cb	Dan.8.25	Apoc.14.5	62	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7634e59afc7be878	admitted	source-typed-exact	v06-family-41f98d2fcef64207	synodal:adjective:wikt-a9cef2fd54e7	благъ	adjective	бла̑га	90	adjective:genitive:singular:masculine:any:short:positive	review:v03:a9cef2fd54e7	v06-ud-8ff89b92bfb1d160	v06-target-4ac172e604351e9d	synodal:candidate:168568e5a7507c25bf199517	Dan.1.15	II_Paral.12.12	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-78162ed05a024952	admitted	source-typed-exact	v06-family-a1557d9788f7d51f	synodal:verb:wikt-cc294a5ba8a0	ходити	verb	ходи́лъ	44	l-participle:masculine:singular	review:v03:cc294a5ba8a0	v06-ud-3b7ed16484275a08	v06-target-1c6987921d442c97	synodal:candidate:1971122a26d22cd684c69171	Acts.14.8	Ezek.18.9	44	44		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-78d7153e6e0f1e23	admitted	source-typed-exact	v06-family-6c6404e0594aca17	synodal:noun:wikt-bcfe43fd2077	лице	noun	лица̑	127	noun:accusative:plural:animate	review:v03:bcfe43fd2077	v06-ud-c8b567059f391d6c	v06-target-018a7d54abf0ac72	synodal:candidate:5a615ccba92f101b85455d82	Acts.10.34	Jas.2.1	127	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-793faaab80eaf7ce	admitted	source-typed-exact	v06-family-8378597dbb89183f	synodal:pronoun:v06-7cb9fbdd604c5a70	и	pronoun	ни́ма	46	pronoun:dative:dual:feminine:third:any	v06-semantic-pronoun-i	v06-ud-f10e00ea0b52385e	v06-target-7cbfd984e40b8f0a	synodal:candidate:a50fc4baf2e458e21a15ea49	Acts.3.8	Acts.14.27	46	46		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-79ad51711e4ee737	admitted	source-typed-exact	v06-family-d6d3a2accec82604	synodal:noun:wikt-d466404ca999	брань	noun	бра̑ни	46	noun:genitive:singular:inanimate	review:v03:d466404ca999	v06-ud-07ffbdd0a6332953	v06-target-1c681424f9293e66	synodal:candidate:63e3fefa086aa489b0a95474	Ex.15.3	I_Kings.18.17	0	46		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-79eeca17158ca70f	admitted	source-typed-exact	v06-family-de4747c8da3366ca	synodal:verb:wikt-076d1c8a0add	поставити	verb	поста́виши	58	future:second:singular	review:v03:076d1c8a0add	v06-ud-e731347a0939b454	v06-target-a5661295aa61f5de	synodal:candidate:fe7151e921bb0c9033924506	Deut.16.18	Ex.25.37	58	58		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7a0afc1ad38e348c	admitted	source-typed-exact	v06-family-d42fb5854d5fdad2	synodal:adjective:v06-6d8cbd0ea412c4e9	подобьнъ	adjective	подо́бно	43	adjective:nominative:singular:neuter:any:short:positive	review:v06:6d8cbd0ea412c4e9	v06-ud-1c757eb55f673c2f	v06-target-02052c3564dfb8fa	synodal:candidate:692fc4acc5b18c2c766c76d4	Apoc.4.6	Acts.17.29	43	43		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7a3a16e30a48d372	admitted	source-typed-exact	v06-family-6afd5836abd2d2e9	synodal:noun:wikt-34a97d0572e7	болѣзнь	noun	болѣ́зни	91	noun:genitive:plural:inanimate	review:v03:34a97d0572e7	v06-ud-6f037a493da4401a	v06-target-b35ac823965f87db	synodal:candidate:3b035505dea2d37965a6b8a5	Apoc.16.10	Amos.8.10	0	91		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7b97e27c22525631	admitted	source-typed-exact	v06-family-7f82a17c24a796dc	synodal:noun:wikt-623810a5090c	власть	noun	вла́сти	96	noun:accusative:plural:inanimate	review:v03:623810a5090c	v06-ud-216e89273b6c06e5	v06-target-eeaea88bd7a7e73f	synodal:candidate:3c14183152759adc97e0f09c	Acts.1.7	Dan.11.4	96	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7c4511bf29cb74aa	admitted	source-typed-exact	v06-family-b043c1bdb5717480	synodal:adjective:wikt-e406458f5df6	великъ	adjective	вели́ко	90	adjective:accusative:singular:neuter:inanimate:short:positive	review:v03:e406458f5df6	v06-ud-a0614b7e7ca2b6c3	v06-target-b0296c7637c4ceed	synodal:candidate:016fddd8ec128a8b662cefd4	Apoc.20.1	III_Kings.8.41	90	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7cf0a2a38f063c26	admitted	source-typed-exact	v06-family-ad989dccf444012f	synodal:verb:v06-8b9d05677b0275a2	заклати	verb	закла̀	51	past:third:singular	review:v06:8b9d05677b0275a2	v06-ud-263e9db6b408275e	v06-target-105ef5b5ee6e3ed7	synodal:candidate:2504c99f036bd40fdd1e109b	Composite.5.3	III_Kings.18.40	0	51		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7cfe6608e2fccfa4	admitted	source-typed-exact	v06-family-b949c36c6611ee20	synodal:noun:wikt-bbeeeb7ea3e2	нога	noun	нога́ма	100	noun:instrumental:dual:inanimate	review:v03:bbeeeb7ea3e2	v06-ud-f1e3b5265b4119b8	v06-target-67362301d3cfd35e	synodal:candidate:8ac5a305c987ddd8c2d0801b	Acts.5.10	Dan.7.19	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7dbb1f00896f6b42	admitted	source-typed-exact	v06-family-06a2c84b8917f248	synodal:verb:wikt-f641099e2194	познати	verb	позна̀	143	past:second:singular	review:v03:f641099e2194	v06-ud-9f49d41581241b47	v06-target-b3936b6438cd0cfb	synodal:candidate:e7745a49a796e3bbbf118566	Deut.33.9	Gen.31.32	143	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7def29284314daa1	admitted	source-typed-exact	v06-family-8c2b85aae7677e62	synodal:adjective:wikt-c50de9a2243e	малъ	adjective	ма́лѡ	248	adjective:nominative:singular:neuter:any:short:positive	review:v03:c50de9a2243e	v06-ud-520801ad2791bd40	v06-target-ab3c287c7843b9b1	synodal:candidate:1c1502676aa55706547bdb30	Acts.5.34	Acts.13.44	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7e64f584730c2a77	admitted	source-typed-exact	v06-family-9f00824162192ff5	synodal:noun:wikt-a0460e26ad87	скотъ	noun	скотѡ́мъ	42	noun:instrumental:singular:inanimate	review:v03:a0460e26ad87	v06-ud-aea85a331a410693	v06-target-ce8821486d4edfce	synodal:candidate:a852330a5c284f1beb015c29	Deut.11.15	IV_Kings.3.9	42	42		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7f5aad6a82690060	admitted	source-typed-exact	v06-family-45da7b32e2d7b52f	synodal:verb:wikt-61a99171906f	творити	verb	творѧ̀	52	participle:present:active:nominative:singular:neuter:any:short:positive	review:v03:61a99171906f	v06-ud-af831d6ced431cae	v06-target-d166fffec409c457	synodal:candidate:e07ad1632989fbe8fa8be6f7	Dan.6.10	II_Macc.12.43	0	52		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-7f8c744e83998673	admitted	source-typed-exact	v06-family-41f98d2fcef64207	synodal:adjective:wikt-a9cef2fd54e7	благъ	adjective	бла̑га	90	adjective:genitive:singular:neuter:any:short:positive	review:v03:a9cef2fd54e7	v06-ud-8ff89b92bfb1d160	v06-target-4ac172e604351e9d	synodal:candidate:168568e5a7507c25bf199517	Dan.1.15	II_Paral.12.12	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-806ed45a6d02b37d	admitted	source-typed-exact	v06-family-6afd5836abd2d2e9	synodal:noun:wikt-34a97d0572e7	болѣзнь	noun	болѣ́зни	91	noun:nominative:plural:inanimate	review:v03:34a97d0572e7	v06-ud-b5200df46aee8bdd	v06-target-b35ac823965f87db	synodal:candidate:3b035505dea2d37965a6b8a5	Apoc.16.10	Amos.8.10	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-80ad1428ee687a63	admitted	source-typed-exact	v06-family-b80a0a5d7655c97e	synodal:adjective:v06-e3bdc69bb0fe41f0	мъногъ	adjective	мно́зѣхъ	40	adjective:locative:plural:masculine:any:long:positive	review:v06:e3bdc69bb0fe41f0	v06-ud-a41d7acccb44267e	v06-target-a61a840927f5cc94	synodal:candidate:cfa74ad770093256dfc5f501	Acts.1.5	Acts.1.3	0	40		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-80d6f35c2b4398a1	admitted	source-typed-exact	v06-family-30f1c0ca194143b7	synodal:verb:v06-c8b75d2f425c16e5	мощи	verb	мо́жете	59	present:second:plural	review:v06:c8b75d2f425c16e5	v06-ud-0c96091cc5e49d98	v06-target-c23362bdf877c879	synodal:candidate:d6f9eacea94c3bcf317fb793	Acts.5.39	Eph.3.4	59	59		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-80e359681e714522	admitted	source-typed-exact	v06-family-3f6f1fd31f6bcc34	synodal:noun:v06-dce2b2486b64fd57	пътица	noun	пти́цамъ	45	noun:dative:plural:animate	review:v06:dce2b2486b64fd57	v06-ud-37a59f5ffa2f291d	v06-target-01d19970ee93eede	synodal:candidate:c0a98420f39f52864911a4e3	Apoc.19.17	Ezek.29.5	45	45		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-8247287274be7a59	admitted	source-typed-exact	v06-family-aa419b282270dd58	synodal:noun:bog	богъ	noun	бо́гъ	41	noun:genitive:plural:animate		v06-ud-f9c83822300f7739	v06-target-fe90f570e2975960	synodal:candidate:b1948a8436ab3d8a1cdb21fd	Amos.8.14	Deut.4.7	0	41		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-82e8789daf2f837c	admitted	source-typed-exact	v06-family-ac24451e083a7989	synodal:verb:wikt-78da2d05497d	видѣти	verb	ви́дѣ	557	past:third:singular	review:v03:78da2d05497d	v06-ud-6c56203c84bf4a24	v06-target-15b25e90f2579203	synodal:candidate:fe8f8d2446f50ce59df6d310	Acts.2.31	Acts.10.3	0	557		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-831425ae2d728f60	admitted	source-typed-exact	v06-family-739e69c2a7ce5df8	synodal:verb:v06-bba31c88723cae5c	жити	verb	живе́тъ	97	present:third:singular	review:v06:bba31c88723cae5c	v06-ud-0ad53621f512493c	v06-target-4b7ca89a97214973	synodal:candidate:b5d975bd3361dfe9dab7263c	Acts.7.48	Apoc.2.13	97	97		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-832f0b49718b1671	admitted	source-typed-exact	v06-family-8f5771036433fdf9	synodal:noun:wikt-bed493d2f679	страна	noun	страны̀	214	noun:genitive:singular:inanimate	review:v03:bed493d2f679	v06-ud-ef758e328bcecab5	v06-target-6deaaff21ba268f2	synodal:candidate:7a70f8ad88ff442dfbef9e01	Dan.2.49	Ex.26.28	214	214		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-84646bb3f7e2219b	admitted	source-typed-exact	v06-family-6a0c6dfd58cbd82d	synodal:noun:wikt-d65c6ae81047	радость	noun	ра́дости	75	noun:dative:singular:inanimate	review:v03:d65c6ae81047	v06-ud-b19c363810f70e90	v06-target-107f1de126650b9b	synodal:candidate:48dd51ee615e2188c9680c90	Acts.2.46	Acts.12.14	75	75		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-8537cb6f88af059f	admitted	source-typed-exact	v06-family-6299df61d679a844	synodal:verb:v06-8673185ecc70a12e	прїѧти	verb	прїѧ́ти	128	infinitive	review:v06:8673185ecc70a12e	v06-ud-9603b839cc3920bf	v06-target-52a2c474a17002d4	synodal:candidate:e8304c7fac776d717e546420	Acts.1.25	Acts.3.5	128	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-8550d88c63f78874	admitted	source-typed-exact	v06-family-285db4d9f5ac217f	synodal:noun:wikt-1734c53f8298	корабль	noun	корабли̑	56	noun:nominative:plural:inanimate	review:v03:1734c53f8298	v06-ud-2bff35fbc193699d	v06-target-c2fbde3eb9af5c2c	synodal:candidate:47b60f3f3e599272ae425ec4	Apoc.18.19	I_Macc.11.1	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-85d3804bb10296b1	admitted	source-typed-exact	v06-family-41f98d2fcef64207	synodal:adjective:wikt-a9cef2fd54e7	благъ	adjective	блага̀	54	adjective:nominative:singular:feminine:any:short:positive	review:v03:a9cef2fd54e7	v06-ud-f4c640f9c55b2e5a	v06-target-5bfb6d057eeadcc3	synodal:candidate:bd97f1d67104556270563d76	Deut.1.25	Judith.11.23	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-860dff2bf0b1c011	admitted	source-typed-exact	v06-family-aa419b282270dd58	synodal:noun:bog	богъ	noun	бо́гъ	41	noun:accusative:singular:animate		v06-ud-d2c5dc856853c0b6	v06-target-fe90f570e2975960	synodal:candidate:b1948a8436ab3d8a1cdb21fd	Amos.8.14	Deut.4.7	41	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
